transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
242,57,2740,2017-12-04,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14 ,1998-12-17
243,63,3166,2017-11-13,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,1998-12-17
244,63,3487,2017-12-20,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63 ,1993-05-26
245,33,2890,2017-09-22,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",2010-06-07
246,98,3370,2017-01-22,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58 ,2015-06-17
247,15,3393,2017-01-29,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90 ,2009-03-08
248,57,2410,2017-07-21,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14 ,1993-06-23
249,61,3466,2017-02-10,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93 ,2015-06-17
251,63,1967,2017-04-11,,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,2015-05-21
252,78,3089,2017-12-03,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48 ,2013-09-16
253,2,3123,2017-12-30,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33 ,2010-11-05
254,67,2692,2017-07-26,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74 ,1999-06-23
256,13,1580,2017-10-22,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51 ,2011-03-16
257,65,352,2017-03-22,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,2015-05-21
258,49,1777,2017-06-15,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13 ,2012-06-04
259,87,142,2017-07-06,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40 ,1997-08-25
260,31,3393,2017-12-28,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18 ,2011-03-16
261,17,599,2017-05-09,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80 ,2009-03-08
262,91,1258,2017-01-18,FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26 ,1999-07-26
263,53,3405,2017-10-22,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58 ,2000-05-22
264,38,3198,2017-01-30,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51 ,1993-07-20
265,20,834,2017-06-26,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47 ",2010-05-05
266,44,3467,2017-11-07,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76 ,2011-05-09
267,69,3436,2017-08-13,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68 ,2014-10-10
268,68,1516,2017-08-27,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71 ,2010-08-20
269,11,2833,2017-01-25,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96 ,2013-03-12
270,2,2362,2017-02-13,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,2005-08-09
271,27,2337,2017-07-11,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72 ,1999-06-23
272,0,2149,2017-04-30,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03 ,2004-01-16
273,81,2133,2017-05-19,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49 ,1997-02-09
274,6,360,2017-05-26,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73 ,2014-03-03
275,76,2969,2017-02-03,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85 ,2014-10-10
276,18,1720,2017-04-28,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45 ,1993-10-02
277,18,2904,2017-03-23,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18 ,1998-12-16
278,9,754,2017-06-03,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40 ,1991-11-07
279,35,1826,2017-04-25,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,2016-11-14
280,93,2487,2017-04-08,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09 ,2016-03-29
281,40,2815,2017-02-18,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90 ,2006-02-02
282,1,541,2017-05-04,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,2004-09-28
283,16,302,2017-03-29,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11 ",1994-09-09
284,44,2024,2017-10-03,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76 ,2012-06-04
285,48,142,2017-07-27,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52 ,2014-07-28
286,56,768,2017-08-07,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90 ,1993-07-20
287,36,2147,2017-02-07,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51 ,2012-06-04
288,36,529,2017-11-20,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58 ,2006-02-02
289,13,825,2017-02-23,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,1994-09-09
290,55,624,2017-04-05,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76 ,1993-07-20
291,38,2302,2017-11-07,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51 ,2011-05-09
292,64,3380,2017-10-28,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85 ",2015-06-17
293,0,314,2017-11-19,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73 ,2007-08-04
294,79,1079,2017-08-25,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01 ,2003-09-09
295,11,1643,2017-01-20,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96 ,2007-08-04
296,91,1524,2017-03-14,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26 ,2003-09-10
297,18,3205,2017-04-14,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45 ,2013-03-12
298,17,2860,2017-11-20,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80 ,1996-11-09
299,13,772,2017-05-24,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,2016-07-09
300,4,323,2017-03-25,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48 ,2004-08-17
301,78,2530,2017-03-24,,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48 ,1997-01-25
302,42,2426,2017-03-17,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90 ",1999-12-04
303,48,1883,2017-11-18,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52 ,2014-07-28
304,12,2745,2017-04-07,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60 ,2016-07-09
305,77,2819,2017-01-04,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10 ,2011-01-10
306,25,792,2017-12-13,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40 ",2015-10-18
307,35,923,2017-04-20,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,2016-11-14
308,7,3353,2017-07-21,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43 ,2004-09-28
309,68,3394,2017-11-27,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71 ,2010-08-20
310,75,3213,2017-10-21,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95 ,2004-07-25
311,77,3260,2017-03-07,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76 ,2011-05-09
312,1,1015,2017-12-04,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,2016-11-14
313,81,2266,2017-01-25,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49 ,1999-12-04
314,6,58,2017-08-20,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73 ,2007-08-04
315,40,3118,2017-12-18,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76 ,2003-07-21
316,62,1414,2017-08-01,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72 ,2015-04-11
317,90,2202,2017-06-19,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41 ,1999-07-26
318,32,2144,2017-05-31,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37 ,1992-10-11
319,65,1033,2017-10-09,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,2002-08-31
320,15,2157,2017-06-20,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90 ,2005-12-07
321,36,1097,2017-01-23,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58 ,2008-03-19
322,12,2757,2017-04-19,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60 ,2004-08-17
323,67,87,2017-11-08,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84 ,2005-10-22
324,87,2049,2017-10-11,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71 ,2010-08-20
325,62,952,2017-11-14,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72 ,1992-10-02
326,55,1745,2017-01-20,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76 ,1993-06-23
327,1,40,2017-05-09,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,2016-11-14
328,98,372,2017-10-17,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03 ,1991-05-06
329,79,1627,2017-08-11,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01 ,2003-09-09
330,1,444,2017-11-15,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,2012-09-15
331,61,217,2017-05-23,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94 ,1991-07-10
332,71,1656,2017-08-02,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75 ",2006-05-22
333,58,485,2017-12-16,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51 ,2001-11-25
334,86,2252,2017-02-21,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72 ,1999-07-20
335,95,3103,2017-11-01,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43 ,2003-09-10
336,55,506,2017-10-05,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76 ,2003-07-21
337,82,1615,2017-10-30,,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18 ,2013-09-16
338,32,1881,2017-01-02,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37 ,2003-03-18
339,65,2903,2017-12-04,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,2002-08-31
340,49,1274,2017-12-16,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13 ,2012-06-04
341,1,1443,2017-08-27,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,2005-08-09
342,24,2091,2017-03-14,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78 ,2011-05-07
343,61,1478,2017-03-11,,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94 ,1991-07-10
344,7,1493,2017-07-09,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",1992-10-11
345,84,1614,2017-03-21,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68 ,1992-10-02
346,48,476,2017-07-19,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52 ,2014-07-28
347,16,1777,2017-04-12,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11 ",1994-09-09
348,40,940,2017-08-11,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90 ,2006-02-02
349,100,2930,2017-10-20,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35 ,1991-05-06
350,27,2354,2017-10-26,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72 ,1999-06-23
351,59,1582,2017-06-15,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58 ,1993-07-20
352,34,416,2017-06-19,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72 ,1995-12-19
353,18,1013,2017-04-20,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18 ,2015-08-10
354,83,533,2017-11-14,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03 ,2013-09-16
355,82,968,2017-03-22,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65 ,1993-05-26
356,88,727,2017-07-09,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10 ,1998-12-16
357,77,1160,2017-04-13,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10 ,2011-01-10
358,6,3425,2017-12-06,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73 ,1991-11-07
359,10,1614,2017-11-10,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18 ,2002-08-31
360,69,2140,2017-04-26,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10 ,2011-01-10
361,15,2589,2017-01-31,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44 ,2009-04-12
362,7,2920,2017-09-22,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43 ,2014-03-03
363,73,62,2017-08-14,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18 ,2002-08-31
364,32,1112,2017-09-13,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37 ,2002-03-22
365,39,1995,2017-05-03,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48 ,2007-12-11
366,28,1965,2017-08-22,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36 ",2016-11-22
367,0,1614,2017-03-10,FALSE,Approved,,,,,850.89,,
368,25,366,2017-01-24,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40 ",2012-04-10
369,32,2682,2017-07-29,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40 ,2013-06-09
370,78,2993,2017-08-03,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48 ,2004-07-25
371,44,1887,2017-08-28,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76 ,2011-05-09
372,56,1692,2017-08-16,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90 ,2012-05-18
373,1,1927,2017-06-24,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,2012-09-15
374,15,2567,2017-03-07,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90 ,2005-12-07
375,17,3276,2017-07-05,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74 ,1993-04-20
376,0,1808,2017-02-09,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72 ,2012-12-02
377,7,2368,2017-10-17,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43 ,2004-09-28
378,53,470,2017-10-27,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58 ,1997-02-09
379,20,3270,2017-03-03,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47 ",2016-02-04
380,3,1683,2017-08-20,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,2012-09-15
381,14,880,2017-09-18,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75 ",1995-10-24
382,83,309,2017-12-02,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03 ,2015-08-02
383,39,1698,2017-11-28,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48 ,2011-05-09
384,67,1434,2017-08-28,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74 ,1996-04-05
385,40,2712,2017-05-14,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76 ,1993-06-23
386,13,892,2017-10-01,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,2005-12-07
387,100,832,2017-10-15,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35 ,1991-05-06
388,35,1033,2017-05-03,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40 ,2010-06-07
389,17,2834,2017-02-15,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80 ,1996-11-09
390,79,3015,2017-01-04,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01 ,2007-08-04
391,86,3484,2017-10-12,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72 ,1997-10-04
392,9,2775,2017-03-19,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40 ,2014-03-03
393,58,1208,2017-08-30,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40 ,2015-10-18
394,58,2109,2017-06-29,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51 ,1997-10-04
395,43,3195,2017-10-12,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49 ,1999-12-04
396,88,3366,2017-06-27,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10 ,2000-11-03
397,15,2492,2017-02-27,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44 ,2009-04-12
398,6,389,2017-03-12,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73 ,2003-08-05
399,83,1306,2017-12-18,,Approved,Solex,Touring,medium,large,2083.94,$675.03 ,2004-08-07
400,0,552,2017-07-24,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,2003-02-07
401,82,3009,2017-05-05,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65 ,1991-08-05
402,88,2925,2017-06-14,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10 ,1993-04-20
403,14,140,2017-02-17,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29 ",2003-08-05
404,67,209,2017-09-14,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84 ,2007-08-04
405,76,225,2017-06-19,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85 ,2014-10-10
406,0,1595,2017-04-17,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03 ,2004-01-16
407,0,2559,2017-06-14,TRUE,Approved,,,,,710.59,,
408,18,769,2017-12-11,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45 ,2004-12-18
409,23,1282,2017-05-08,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88 ,2011-05-07
410,82,2377,2017-03-07,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65 ,2011-01-10
411,62,3355,2017-12-30,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72 ,1993-06-23
412,20,2350,2017-05-11,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47 ",1993-05-26
413,60,720,2017-09-09,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85 ",2014-07-28
414,65,3249,2017-02-02,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,1993-05-26
415,76,2939,2017-10-01,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85 ,1991-07-10
416,17,1035,2017-11-03,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80 ,2016-02-04
417,73,492,2017-10-02,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18 ,2002-08-31
418,39,3100,2017-12-10,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48 ,2010-06-07
419,34,1586,2017-04-19,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60 ,2004-08-17
420,97,31,2017-05-25,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40 ,2014-03-03
421,9,887,2017-04-28,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36 ",1991-08-05
422,11,3356,2017-08-26,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96 ,1996-11-09
423,82,2498,2017-09-15,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65 ,2016-02-04
424,96,3415,2017-03-03,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66 ,2004-01-16
425,28,2828,2017-09-06,FALSE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13 ",2014-03-03
426,39,3117,2017-04-24,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48 ,2010-06-07
427,70,2850,2017-11-19,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43 ,2014-10-10
428,62,2779,2017-11-30,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72 ,1998-12-17
429,84,683,2017-12-15,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14 ,2004-12-18
430,21,2342,2017-10-26,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74 ,1996-04-05
431,7,3388,2017-02-12,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43 ,2004-09-28
432,79,1968,2017-06-19,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01 ,2003-09-09
433,39,2923,2017-12-17,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48 ,2007-12-11
434,67,15,2017-03-10,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84 ,2005-10-22
435,4,2659,2017-07-22,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,1998-12-17
436,96,3417,2017-09-26,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77 ",2002-10-10
437,13,1862,2017-08-27,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51 ,2008-03-19
438,76,1670,2017-04-17,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85 ,2014-10-10
439,33,2126,2017-12-05,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",2003-03-18
440,54,2702,2017-10-20,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44 ,2015-10-18
441,93,125,2017-02-25,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09 ,2000-11-03
442,63,750,2017-04-24,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59 ,2005-10-22
443,52,359,2017-01-25,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51 ,2015-10-18
444,33,2820,2017-09-10,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",1997-05-10
445,65,850,2017-11-25,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,2015-05-21
446,50,3072,2017-05-23,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92 ,2009-04-12
447,0,820,2017-06-23,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,2012-12-02
448,4,919,2017-09-28,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48 ,2004-09-28
449,26,1250,2017-03-31,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63 ,1993-05-26
450,5,1655,2017-05-01,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71 ,2007-08-04
451,29,1194,2017-12-02,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54 ,2016-11-22
452,80,234,2017-03-20,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55 ,2012-05-18
453,9,724,2017-11-22,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40 ,1993-06-23
454,9,1976,2017-05-03,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40 ,1991-11-07
455,24,193,2017-08-16,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78 ,2016-12-06
456,84,1588,2017-01-30,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68 ,2015-04-11
457,100,290,2017-10-10,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35 ,1991-05-06
458,7,167,2017-03-25,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",2010-06-07
459,51,2821,2017-04-29,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40 ",2012-04-10
460,21,1201,2017-08-07,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74 ,1996-04-05
461,46,893,2017-07-09,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51 ,2007-12-11
462,62,2794,2017-09-05,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72 ,2012-05-18
463,96,3166,2017-07-14,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77 ",2002-10-10
464,81,1422,2017-10-13,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94 ,2004-08-07
